Patric.Genome.ID,Year,amikacin,amoxicillin_clavulanic_acid,ampicillin_sulbactam,aztreonam,cefazolin,cefepime,cefoxitin,ceftazidime,ceftriaxone,cefuroxime_sodium,ciprofloxacin,ertapenem,gentamicin,imipenem,levofloxacin,meropenem,nitrofurantoin,ofloxacin,piperacillin_tazobactam,tetracycline,ticarcillin_clavulanic_acid,tobramycin,trimethoprim,trimethoprim_sulfamethoxazole
573.1388,2023,S,,R,S,R,R,R,R,R,R,R,,R,S,R,S,R,,S,R,,,,R
573.13879,2023,S,,R,R,R,R,R,R,R,R,R,,S,R,R,R,,,R,R,,R,,R
573.13878,2023,S,,R,R,R,,S,R,R,R,R,,R,S,R,S,,,S,S,,R,,R
573.13876,2023,S,,,R,R,S,S,R,R,R,R,,S,S,R,S,,,S,S,,R,,R
573.13875,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,R,,,,R
573.13874,2023,S,,,,R,R,S,,R,R,S,,R,S,S,S,,,S,R,,,,R
573.13873,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,S
573.13872,2023,S,,R,R,R,R,R,R,R,R,R,,S,R,R,R,,,R,R,,,,R
573.13871,2023,S,,R,R,R,,S,R,R,R,R,,R,S,R,S,R,,S,R,,R,,R
573.1387,2023,S,,R,R,R,R,S,R,R,R,S,,S,S,S,S,,,S,S,,S,,S
573.13882,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,S,S,,,S,R,,,,R
573.13869,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,,,R,R,,R,,R
573.13866,2023,S,,R,R,R,R,R,R,R,R,R,,R,,R,R,R,,R,R,,S,,R
573.13865,2023,S,,,R,R,S,R,R,R,R,R,,S,R,R,R,R,,R,R,,S,,R
573.13864,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,,R,,R,R,,R,,R
573.13863,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,R,,R
573.1386,2023,S,,,R,R,,S,,R,R,R,,S,S,R,S,R,,S,S,,S,,S
573.13859,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,,,,R,,R,,R
573.13858,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,R,,R
573.13857,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,S,,S,,R
573.13856,2023,S,,,R,R,,S,R,R,R,R,,R,S,R,S,,,,S,,R,,R
573.13855,2023,S,,R,,R,S,R,R,R,R,R,,R,R,R,R,,,R,,,,,R
573.13854,2023,S,,R,R,R,,R,R,R,R,R,,S,R,R,R,,,R,R,,S,,R
573.13868,2023,S,,R,S,R,S,S,S,R,R,R,,S,S,R,S,,,S,R,,,,R
573.1399,2023,S,,R,R,R,,R,R,R,R,R,,R,R,R,R,R,,R,R,,,,R
573.13884,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,,,S,R,,,,R
573.13885,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,S,,S,,S
573.13913,2023,S,,R,R,R,R,R,R,R,R,R,,R,R,R,R,,,R,S,,R,,S
573.13912,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,S,,,,S
573.13911,2023,S,,R,R,R,R,R,R,R,R,R,,,R,R,R,,,R,S,,R,,S
573.1391,2023,S,,R,R,R,,,R,R,R,R,,S,S,R,S,,,S,S,,,,R
573.13909,2023,S,,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,,R,R,,,,R
573.13908,2023,S,,R,R,R,R,R,R,R,R,R,,,R,R,R,R,,R,S,,R,,S
573.13907,2023,S,,R,R,R,R,,R,R,R,R,,R,S,R,S,R,,R,,,,,R
573.13906,2023,S,,R,R,R,,R,R,R,R,R,,R,S,R,S,R,,R,S,,,,R
573.13905,2023,S,,R,R,R,R,,R,R,R,R,,R,R,R,R,,,R,S,,R,,S
573.13903,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,,,S,,S
573.13902,2023,S,,R,R,R,,S,R,R,R,R,,R,S,R,S,R,,S,R,,R,,R
573.13883,2023,S,,R,R,R,,,R,R,R,R,,S,S,R,S,,,R,,,S,,R
573.13901,2023,S,,R,R,R,R,,R,R,R,R,,R,S,R,S,R,,S,R,,,,R
573.13899,2023,S,,S,S,R,S,S,S,R,R,R,,S,S,,S,,,S,S,,S,,R
573.13898,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,,,R,S,,R,,R
573.13897,2023,S,,R,R,R,R,S,R,R,R,S,,S,S,S,S,,,R,R,,R,,R
573.13894,2023,S,,R,,R,S,,R,R,R,R,,R,R,R,R,R,,R,R,,,,R
573.13892,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,,,S,S,,R,,S
573.13891,2023,S,,S,S,R,S,,R,R,R,,,S,S,S,S,R,,S,R,,,,R
573.1389,2023,S,,R,R,R,,S,,R,R,R,,R,S,R,S,,,S,R,,R,,R
573.13889,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,,,S,R,,R,,R
573.13888,2023,S,,R,R,R,,S,R,R,R,R,,S,S,R,S,R,,S,R,,,,R
573.13887,2023,S,,R,R,R,R,R,R,R,R,R,,S,R,R,R,R,,R,,,S,,R
573.13886,2023,S,,R,R,R,,R,R,R,R,R,,R,S,R,S,R,,R,S,,,,R
573.139,2023,S,,R,R,R,,R,R,R,R,R,,R,R,R,R,,,R,R,,R,,S
573.13992,2023,S,,R,R,R,,S,R,R,R,R,,R,S,R,S,,,S,R,,,,R
573.13994,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,,R,,,,R
573.13995,2023,S,,,R,R,R,S,,R,R,S,,S,S,S,S,S,,S,S,,S,,S
573.14101,2023,S,,R,R,R,R,S,R,R,R,,,R,S,S,S,R,,S,R,,,,R
573.141,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,,,,S,,R,,R
573.14099,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,R,,R,S,,S,,R
573.14098,2023,S,,R,R,R,,R,R,R,R,R,,S,R,R,R,,,R,,,,,R
573.14096,2023,S,,R,R,R,,R,R,R,R,R,,R,R,R,,,,R,R,,S,,R
573.14095,2023,S,,R,R,R,R,,R,R,R,R,,R,S,R,S,R,,,R,,R,,R
573.14094,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,S,,S,R,,,,R
573.14093,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14092,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,,,,,S
573.14091,2023,S,,R,R,R,,R,R,R,R,R,,S,R,R,R,,,R,R,,,,S
573.14089,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,S,,,,R
573.14102,2023,S,,R,R,R,R,,R,R,R,R,,,S,R,S,R,,R,R,,,,R
573.14088,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,S,,,,R
573.14087,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,,,,R,R,,R,,R
573.14085,2023,S,,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,,R,S,,,,R
573.14083,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14082,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,,,S,S,,,,R
573.1408,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,,,R,R,,R,,R
573.14079,2023,S,,R,R,R,,R,R,R,R,R,,R,R,R,R,,,R,S,,S,,S
573.14078,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,,,R,R,,R,,R
573.14077,2023,S,,R,R,R,,R,R,R,R,R,,R,S,R,,,,R,R,,S,,R
573.14075,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,S,,,,S
573.14074,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,,,,R,R,,S,,R
573.14073,2023,S,,,S,S,S,R,S,,R,S,,S,S,S,S,R,,,R,,S,,R
573.14086,2023,S,,R,R,R,,R,R,R,R,,,,S,,S,,,,,,,,R
573.14072,2023,S,,R,S,R,R,S,R,R,R,R,,R,S,R,S,R,,S,R,,,,R
573.14103,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,R,,,,R
573.14106,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,S,,S,,R
573.14138,2023,S,,R,S,R,,R,R,R,R,R,,S,R,R,R,R,,R,S,,S,,R
573.14134,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,,,S,R,,R,,R
573.14133,2023,S,,R,R,R,S,R,R,R,R,R,,R,R,R,R,R,,R,S,,,,R
573.14132,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,S,,,,S
573.14131,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,R,,S,R,,S,,S
573.1413,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,R
573.14129,2023,S,,R,R,R,R,,R,R,R,R,,S,S,R,S,,,,R,,S,,R
573.14128,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,R,R,,R,R,,R,,R
573.14127,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,R
573.14126,2023,S,,R,R,R,,R,R,R,R,R,,R,S,R,,,,R,R,,S,,R
573.14124,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,S,,,,S
573.14104,2023,S,,R,R,R,R,S,,R,R,,,S,S,S,S,R,,R,R,,S,,R
573.14123,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,R
573.1412,2023,S,,R,R,R,,R,R,R,R,R,,S,S,,S,,,,R,,R,,R
573.14119,2023,S,,R,S,R,R,S,R,R,R,R,,S,S,R,S,,,S,R,,,,R
573.14117,2023,S,,R,R,R,R,S,,R,R,,,S,S,S,S,R,,R,R,,S,,R
573.14116,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,,,R
573.14113,2023,S,,R,R,R,,R,R,R,R,R,,S,S,R,S,R,,R,S,,S,,S
573.14112,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,R,,S,R,,S,,S
573.14111,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,S,,,,R
573.1411,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,R,,R
573.14109,2023,S,,R,R,R,S,R,R,R,R,R,,S,R,R,R,,,R,S,,S,,R
573.14108,2023,S,,R,R,R,R,S,R,R,R,S,,S,S,S,S,R,,S,S,,S,,R
573.14107,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,R,,R,S,,S,,S
573.14121,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,R,,S,R,,S,,S
573.14445,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,S,S,S,,S,R,,R,,R
573.14071,2023,S,,,R,R,,S,R,R,R,,,S,S,S,S,,,S,S,,S,,R
573.14069,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,,,R
573.14029,2023,S,,R,R,R,S,S,R,R,R,R,,S,S,R,S,,,R,R,,R,,R
573.14028,2023,S,,R,R,R,,S,R,R,R,R,,S,S,R,S,,,R,R,,,,R
573.14027,2023,S,,R,R,R,R,S,,R,R,S,,S,S,S,S,R,,S,R,,S,,R
573.14026,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,S,S,,,S,R,,R,,R
573.14024,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,S,,S,,R
573.1402,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14019,2023,S,,R,,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14018,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14017,2023,S,,R,,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14016,2023,S,,R,S,R,S,S,R,R,R,R,,R,S,R,S,,,R,S,,S,,R
573.14015,2023,S,,R,S,R,,R,R,R,R,R,,S,S,R,S,R,,S,R,,S,,R
573.1403,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,,,R,S,,R,,R
573.14014,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,R,R,,,,R
573.14011,2023,S,,R,R,R,,R,R,R,R,R,,S,R,R,R,R,,R,S,,S,,R
573.1401,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,R
573.14009,2023,S,,R,S,R,S,R,R,R,R,R,,R,R,R,R,,,R,S,,S,,S
573.14008,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,S,,S,,R
573.14007,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,,,,R,,S,,S
573.14006,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,,,R,S,,R,,R
573.14005,2023,S,,R,R,R,S,R,R,R,R,R,,S,R,R,R,,,R,S,,S,,R
573.14004,2023,S,,R,R,R,R,,R,R,R,R,,S,S,R,S,R,,R,,,,,R
573.14002,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,R,,,R,R,,,,R
573.14001,2023,S,,R,R,R,S,R,R,R,R,R,,S,R,R,R,R,,R,S,,S,,S
573.13996,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,S,,R,R,,R,,R
573.14013,2023,S,,,S,S,S,R,S,,R,S,,S,S,S,S,R,,S,R,,S,,S
573.1407,2023,S,,,R,R,,S,R,R,R,,,S,S,S,S,,,S,S,,S,,R
573.14032,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,S,,R,R,,R,,R
573.14035,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14068,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,R
573.14065,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,S,,,,R
573.14064,2023,S,,R,S,R,S,,,,,R,,S,S,,S,,,R,S,,S,,R
573.14063,2023,S,,R,R,R,,S,,R,R,R,,R,S,R,S,,,R,R,,R,,R
573.14062,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,R,S,,S,,R
573.14061,2023,S,,R,R,R,R,R,R,R,R,R,,S,R,R,R,R,,R,,,S,,R
573.14059,2023,S,,,R,R,R,S,R,R,R,S,,S,S,S,S,,,S,S,,S,,S
573.14057,2023,S,,R,R,R,R,,R,R,R,R,,R,S,R,S,,,R,R,,R,,R
573.14056,2023,S,,R,R,R,,R,R,R,R,R,,R,R,R,R,,,R,S,,S,,R
573.14055,2023,S,,R,R,R,S,S,R,R,R,R,,S,S,R,S,,,S,S,,S,,S
573.14054,2023,S,,R,R,R,,S,R,R,R,R,,R,S,R,S,,,R,R,,R,,R
573.14034,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,,,R,R,,,,R
573.14051,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,,,S,R,,,,R
573.14047,2023,S,,R,R,R,R,R,R,R,R,S,,S,S,S,S,R,,R,,,S,,S
573.14046,2023,S,,R,R,R,,R,R,R,R,R,,S,S,R,S,,,R,S,,S,,R
573.14045,2023,S,,R,R,R,R,S,R,R,R,R,,S,S,R,S,R,,S,S,,S,,R
573.14044,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,S,R,,R,R,,S,,R
573.14043,2023,S,,R,R,R,R,S,,R,R,,,S,S,S,S,R,,,R,,S,,R
573.14042,2023,S,,R,R,R,,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14041,2023,S,,R,R,R,R,S,R,R,R,R,,R,S,R,S,R,,,R,,S,,R
573.1404,2023,S,,R,,R,,R,R,R,R,R,,S,R,R,R,,,R,R,,,,R
573.14039,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14038,2023,S,,R,R,R,S,R,R,R,R,R,,R,S,R,S,,,R,R,,S,,R
573.14037,2023,S,,R,R,R,R,R,R,R,R,R,,S,S,R,S,,,R,,,S,,R
573.14048,2023,S,,R,R,R,R,R,R,R,R,R,,R,S,R,,R,,R,R,,S,,R
573.13853,2023,S,,R,S,R,S,S,,,S,S,,S,S,S,S,S,,R,R,,S,,S
573.14446,2023,S,,R,R,R,S,R,R,R,R,R,,R,R,R,R,R,,R,,,,,R
573.14448,2023,S,,R,S,R,S,,R,R,R,R,,S,S,R,S,S,,,R,,S,,S
573.15598,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15564,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15555,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15549,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.1571,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15635,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,S,,R
573.1565,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15649,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15697,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15696,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15689,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15695,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.157,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15701,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15706,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15705,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15704,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15694,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15703,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15702,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15693,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15691,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.1569,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15539,2023,S,S,,,S,S,S,,S,,S,,S,,,S,R,,S,,S,S,S,S
573.15541,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.1556,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15626,2023,S,R,,,R,R,R,,R,,R,,S,,,R,R,,R,,R,R,R,R
573.15627,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15557,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15552,2023,S,S,,,S,S,S,,S,,S,,S,,,S,R,,S,,S,S,S,S
573.15603,2023,S,R,,,R,R,R,,R,,R,,R,,,R,R,,R,,R,R,R,R
573.15544,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15599,2023,S,,,,R,S,,,R,,R,,S,,,S,R,,,,,,R,R
573.1557,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15622,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15566,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15563,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15556,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15654,2023,S,,,,,,,R,,,S,R,S,,,,,,,,,R,,S
573.15548,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15569,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15562,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,R,R
573.1555,2023,S,S,,,S,S,,,S,,S,,S,,,S,R,,S,,S,S,S,S
573.15543,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15568,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15565,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15561,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15551,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15547,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.15542,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15538,2023,S,S,,,S,S,S,,S,,S,,S,,,S,,,S,,S,S,S,S
573.1554,2023,S,S,,,S,S,S,,S,,S,,S,,,S,R,,S,,S,S,S,S
573.15707,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15688,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15699,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.1572,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15646,2023,S,,,,,,,R,,,,R,R,,,,,,,,,R,,R
573.15643,2023,S,,,,,,,,,,R,R,S,,,,,,,,,,,R
573.15645,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15719,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15718,2023,S,,,,,,,R,,,,R,R,,,,,,,,,R,,R
573.15716,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15642,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15641,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15714,2023,S,,,,,,,S,,,R,R,S,,,,,,,,,S,,S
573.15713,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15721,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15644,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15717,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15708,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15676,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,,,R
573.15675,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15674,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15673,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,,,R
573.15672,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15671,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.1567,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15669,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15668,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15709,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.1562,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15722,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15726,2023,S,,,,,,,S,,,R,R,S,,,,,,,,,R,,R
573.15634,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15632,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15631,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15636,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15685,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15684,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15683,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,S,,R
573.15682,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15681,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15698,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15648,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.1573,2023,S,,,,,,,R,,,S,R,R,,,,,,,,,R,,R
573.1563,2023,S,,,,,,,R,,,R,,S,,,,,,,,,R,,R
573.15679,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15677,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15725,2023,S,,,,,,,S,,,R,R,R,,,,,,,,,S,,R
573.15724,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,S,,R
573.15731,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15732,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15733,2023,S,,,,,,,R,,,,R,R,,,,,,,,,R,,R
573.15734,2023,S,,,,,,,S,,,S,R,S,,,,,,,,,S,,S
573.15728,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15727,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15729,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,,,R
573.1568,2023,S,,,,,,,R,,,R,R,R,,,,,,,,,R,,R
573.15667,2023,S,,,,,,,R,,,R,R,S,,,,,,,,,R,,R
573.15628,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.15619,2023,S,S,,,S,S,S,,S,,S,,S,,,S,S,,S,,S,S,S,S
573.5805,2023,S,R,,R,,R,R,R,,,,,R,,,S,,,R,,,R,R,
573.5811,2023,S,R,,R,,R,R,R,,,R,R,R,,,R,,,R,,,R,R,
573.5684,2023,S,R,,R,,S,S,,,,R,S,S,,,S,,,R,,,S,,
573.5681,2023,S,R,,R,,R,S,R,,,R,S,R,,,S,,,R,,,R,R,
573.5818,2023,S,S,,R,,,S,R,,,R,S,R,,,S,,,,,,R,R,
573.5658,2023,S,R,,R,,,S,R,,,,S,R,,,S,,,,,,R,R,
573.5691,2023,S,S,,S,,S,S,S,,,,S,S,,,S,,,S,,,S,R,
573.5813,2023,S,S,,R,,R,S,R,,,,S,R,,,S,,,S,,,R,S,
573.5679,2023,S,R,,R,,R,S,R,,,R,S,S,,,S,,,R,,,,R,
573.5698,2023,S,R,,R,,R,R,R,,,R,R,R,,,R,,,R,,,R,R,
573.5794,2023,S,R,,R,,R,R,R,,,R,,S,,,S,,,R,,,R,R,
573.5802,2023,S,S,,R,,R,S,R,,,,S,S,,,S,,,S,,,S,R,
573.5795,2023,S,R,,R,,R,S,R,,,S,S,R,,,S,,,,,,R,R,
573.5677,2023,S,R,,R,,R,S,R,,,R,S,R,,,S,,,,,,,R,
573.581,2023,S,R,,R,,S,S,R,,,,S,R,,,S,,,,,,R,S,
573.5701,2023,S,R,,R,,,S,R,,,R,S,S,,,S,,,R,,,R,R,
573.5815,2023,S,R,,R,,R,S,R,,,,S,R,,,S,,,R,,,R,S,
573.5672,2023,S,R,,R,,R,S,R,,,R,S,R,,,S,,,R,,,R,R,
573.5808,2023,S,R,,R,,R,S,R,,,R,S,R,,,S,,,R,,,R,R,
573.5695,2023,S,R,,R,,R,S,R,,,S,S,R,,,S,,,,,,R,R,
573.5801,2023,S,R,,R,,,R,R,,,,S,S,,,S,,,R,,,S,R,
